_id,IOS_App_Id,Title,Developer_Name,Developer_IOS_Id,IOS_Store_Url,Seller_Official_Website,Age_Rating,Total_Average_Rating,Total_Number_of_Ratings,Average_Rating_For_Version,Number_of_Ratings_For_Version,Original_Release_Date,Current_Version_Release_Date,Price_USD,Primary_Genre,All_Genres,Languages,Description
5ddd0f935add2aa7a436dff3,1446860554,chatprint - Chat Buch,Christian Niessing,1446860553.0,https://apps.apple.com/us/app/chatprint-chat-buch/id1446860554?uo=4,https://www.chatprint.de/,4+,-1.0,-1.0,0.0,0,2019-01-31T20:01:45Z,2019-01-31T20:01:45Z,0.0,Book,"['Books', 'Utilities']","['EN', 'DE']","Erstelle dein persönliches WhatsApp Buch und konserviere deine wichtigsten Chats für die
Ewigkeit. Dabei wird dein kompletter Chat inklusive Sprach- und Videonachrichten gedruckt.

Dein Chatprint Buch wird auf modernsten Drucker produziert und kann bis zu 600 Seiten
umfassen. Die Erstellung ist dabei spielend leicht:

1. Chat senden
2. Inhalt bearbeiten
3. Cover gestalten
Fertig!

Datenschutz ist uns wichtig. Deshalb werden deine Daten verschlüsselt und automatisiert
auf unsere deutschen Server übertragen. Du kannst die Daten jederzeit löschen.

Probiere es einfach aus. Die Konvertierung und Bearbeitung des Buches ist völlig kostenlos.
Erst wenn du das Buch bestellst, entstehen Dir kosten."
5ddd0f935add2aa7a436dff4,983720903,christianaudio,christianaudio,320305664.0,https://apps.apple.com/us/app/christianaudio/id983720903?uo=4,,12+,2.5,328.0,2.0,155,2015-05-03T04:31:31Z,2018-09-10T17:05:20Z,0.0,Book,"['Books', 'Entertainment']",['EN'],"This free app gives your iOS device access to every audiobook in your christianaudio library. You can download audiobooks directly over Wi-Fi or use cellular data. Once downloaded, no internet connection is needed and you can enjoy your audiobooks anywhere you go.

christianaudio Features 
• Instant access to your entire christianaudio library 
• Download audiobooks directly over Wi-Fi or cellular for offline listening 
• Improved audio Bible experience 
• Custom bookmarks 
• Sleep timer
• Variable listening speed"
5ddd0f935add2aa7a436dff5,1267288932,civil Engineering App,Two Minds Technology Pvt. Ltd.,1087317504.0,https://apps.apple.com/us/app/civil-engineering-app/id1267288932?uo=4,,4+,-1.0,-1.0,0.0,0,2017-08-04T14:19:14Z,2018-05-04T18:16:20Z,0.0,Book,"['Books', 'Education']",['EN'],"The app is a complete free guide  of Civil Engineering Basics which covers all the important topics, notes & materials Download the App as a reference material & digital study material for Civil engineering programs & tech degree courses. 

This useful mobile App lists 60 topics with detailed notes, diagrams, equations, formulas & course material, the topics are listed in 5 chapters. The app is must have for all the engineering science students & professionals. 

The app provides quick revision and reference to the important topics like a detailed flash card notes, it makes it easy & useful for the student or a professional to cover the course syllabus quickly before an exams or interview for jobs. 

 
Use this useful engineering application as your tutorial, digital study Material, Reference Material , a reference guide for syllabus, course material. Acting as a quick reference & revision materials as well for last mintute exam prepration,, . 

Some of the topics Covered in the app are:

1. Accuracy of angle measurement

2. PRECISION MEASURING INSTRUMENTS

3. Definition of horizontal and vertical angles

4. Linear Variable Differential Transformer (LVDT)

5. COMPARATORS

6. ELECTRICAL MEASURING DEVICES

7. Potentiometer

8. Micrometers

9. Height Gauge

10. Stick Micrometers

11. Inside Micrometer

12. Field of civil engineering and their scope

13. Impact of Infrastructural Development on the Economy of a Country

14. Role of Civil Engineers

15. Importance of Planning, Scheduling and Construction Management

16. Introduction of Surveying and levelling

17. Equipment

18. Levelling procedures

19. Object and Uses of Surveying

20. Primary Divisions of Surveying

21. NON-PRECISION MEASURING INSTRUMENTS

22. Firm Joint Type

23. Measuring angles and setting out angles

24. Types and uses of compass

25. Bearing

26. Magnetic Declination

27. INSTRUMENTS AND PROCEDURES

28. Procedure of Measuring Bearing with Prismatic Compass

29. CALCULATIONS OF BEARING AND INCLUDED ANGLES

30. PRECAUTIONS AND ERRORS IN COMPASS SURVEY

31. Sources of Error

32. Levelling

33. Object and Uses

34. Terms Used in Levelling

35. Leveling Instruments

36. Methods of Levelling

37. Use of a Planimeter

38. Introduction to Global Positioning System,

39. Remote Sensing and Geographic Information System

40. Technical Components of Remote Sensing

41. Remote Sensors

42. Types of Construction Materials

43. Properties and Importance of Civil Engineering Materials like Stone

44. Importance of Civil Engineering Materials like Bricks

45. Importance of Civil Engineering Materials like Lime

46. Importance of Civil Engineering Materials like Cement

47. Ferrous and Non Ferrous Metals

48. Ceramic Materials

49. Timber

50. Sand

51. Aggregates for Concrete

52. Mortar and Concrete

53. Paints

54. GLASS & GLAZING

55. Plastics

56. Watershed Development

57. Water Requirements and its Conservation

58. Basic Introduction of Hydraulic Structures of Storage (Only Dams),

59. Role of Transportation

60. Elements of Traffic Engineering and Traffic Control

61. BOT & BOOT Projects for Highways

 

Each topic is complete with diagrams, equations and other forms of graphical representations for better learning and quick understanding. 

 

Civil Engineering Basics is part of engineering education courses and technology degree programs at various universities."
5ddd0f935add2aa7a436dff6,1439492588,cL outreach,Bibliotheca Ltd,631374077.0,https://apps.apple.com/us/app/cl-outreach/id1439492588?uo=4,http://yourcloudlibrary.com,4+,-1.0,-1.0,5.0,2,2018-11-30T23:41:49Z,2018-11-30T23:41:49Z,0.0,Book,"['Books', 'Reference']","['CA', 'NL', 'EN', 'FR', 'DE', 'HI', 'IT', 'JA', 'KO', 'MS', 'MI', 'PT', 'RO', 'RU', 'ZH', 'ES', 'TA', 'ZH', 'CY']","cL outreach by bibliotheca allows libraries to convert any iOS device into a powerful library outreach tool. Conveniently located at high-traffic areas like a community center, transit station or grocery store, library users can browse your library’s digital cloudLibrary collection, discover and borrow their next great read. With cL outreach, libraries can extend access and provide convenience for today’s busy users. Contact your cloudLibrary specialist to enable this feature."
5ddd0f935add2aa7a436dff7,1313728711,click & study,C.C. Buchner Verlag GmbH & Co. KG,539964912.0,https://apps.apple.com/us/app/click-study/id1313728711?uo=4,https://www.click-and-study.de,4+,-1.0,-1.0,0.0,0,2017-12-18T23:12:50Z,2018-06-15T13:34:27Z,0.0,Education,"['Education', 'Books']",['DE'],"Die digitalen Schulbücher aus dem Hause C.C.Buchner heißen ab sofort click & study und präsentieren sich in einem neuen Gewand.

Mit der click & study App für iPad kannst du deine digitalen Schulbücher auf dein Tablet herunterladen und dann auch offline arbeiten. 

Es stehen hilfreiche Funktionen für die Arbeit mit den digitalen Buchseiten zur Verfügung: Markieren, Zoomen, verlinktes Inhaltsverzeichnis, Lesezeichen, Volltextsuche etc."
5ddd0f935add2aa7a436dff8,1281510998,click & teach,C.C. Buchner Verlag GmbH & Co. KG,539964912.0,https://apps.apple.com/us/app/click-teach/id1281510998?uo=4,https://www.click-and-teach.de,4+,-1.0,-1.0,0.0,0,2017-10-19T23:30:23Z,2019-03-06T23:28:30Z,0.0,Education,"['Education', 'Books']",['DE'],"click & teach ist die mobile App für iOS Tablets unseres digitalen Lehrerassistenten, der Sie bei der Unterrichtsvorbereitung optimal unterstützt und Ihnen vielfältige und didaktisch sinnvolle Zusatzmaterialien, wie methodische Hinweise, Aufgabenlösungen, Kopiervorlagen oder Arbeitsblätter liefert.
 
Mit der click & teach App können Sie Ihre online erworbenen Titel auch offline auf Ihrem Tablet nutzen. Wie in der Online-Ausgabe steht auch bei der click & teach App immer die digitale Ausgabe des C.C.Buchner-Schulbuchs im Mittelpunkt, in das passgenau über sogenannte Hotspots die Zusatzmaterialien angebunden sind. Eine Suche bietet Zugriff auf die Buchinhalte sowie auf alle Zusatzmaterialien. Die Lesezeichenfunktion, der farbige Textmarker sowie die Möglichkeit Text zu kopieren unterstützen Sie bei der Arbeit mit dem Buch."
5ddd0f935add2aa7a436dff9,466446054,cloudLibrary by bibliotheca,Bibliotheca Ltd,631374077.0,https://apps.apple.com/us/app/cloudlibrary-by-bibliotheca/id466446054?uo=4,http://yourcloudlibrary.com,4+,4.0,12129.0,2.5,191,2011-10-03T23:56:55Z,2019-08-06T20:23:07Z,0.0,Book,"['Books', 'Reference']","['CA', 'NL', 'EN', 'FR', 'DE', 'HI', 'IT', 'JA', 'KO', 'MS', 'MI', 'PT', 'RO', 'RU', 'ZH', 'ES', 'TA', 'ZH', 'CY']","A must-have app for library users! Easily borrow physical items using your mobile device, receive reminders, manage receipts and discover new digital content all within the cloudLibrary app!
 
Extremely intuitive, all it takes is a library card to login and get started!  Designed for an enjoyable experience, users can benefit from many new features, depending on their library’s subscription.
 
-          Easily accessible library card, which conveniently displays when you’re near the library
-          Switch accounts with ease and manage multiple library cards from one mobile device
-          Download and enjoy free eBooks and Audiobooks
-          Keep track of your physical and digital library activity in one place
-          Receive helpful receipts, due-date reminders and packable checklists
-          Visible push notifications alert when hold items are available
-          View upcoming library events and programs
-          Checkout print items at your library using your mobile device
-          Fun and loveable customizations include Themes, Avatars and Nicknames
 
For libraries that have a subscription to offer eBooks and Audiobooks:
 
-          Customize your homepage bookshelves to display your preferred genres
-          Simple interface makes browsing and saving titles a breeze
-          Filter content by format, availability and language to display exactly what you are looking for
-          Mark titles as favorites or read to help with literary conversations with friends
-          Sync digital content across multiple devices to easily pick up where you left off
-          View current books, full reading history, items on hold and saved titles in one place
-          Sort titles by name or author to easily find what you’re looking for
-          Receive reading recommendations or view additional titles by author or series
-          Select font size, margins and background colors to create your preferred reading experience
-          Search eBooks for a particular phrase to get back to that one spot you wanted to reference
-          Bookmark pages and add notes if needed
-          Return titles early when you’re finished and make available for other readers
 
Elevate your library experience today with the cloudLibrary app!"
5ddd0f935add2aa7a436dffa,1399701582,cnBooks,Fan Sun,1399701581.0,https://apps.apple.com/us/app/cnbooks/id1399701582?uo=4,https://www.sydneychinesebooks.com.au/,4+,-1.0,-1.0,0.0,0,2018-07-25T05:46:26Z,2019-03-13T15:45:46Z,0.0,Book,"['Books', 'Shopping']",['EN'],"official App for SydneyChineseBooks.com.au
澳洲简体中文书网站，可订到超过25万简体中文书。

让您在手机上快速了解最新图书资讯。
1.新书介绍：手动筛选最近几个月出的热门的、值得关注的书。
2.畅销榜单：最近畅销的图书排行榜。
3.文章评论：原创书评、澳洲生活相关等文章。
4.搜书：快速了解图书详情，查询图书价格。
5.购物车：可在app内直接购书。"
5ddd0f935add2aa7a436dffb,1353301122,cocontos,Murilo Rodrigues,1353301121.0,https://apps.apple.com/us/app/cocontos/id1353301122?uo=4,,17+,-1.0,-1.0,0.0,0,2018-03-14T00:59:07Z,2018-03-16T22:17:25Z,0.0,Entertainment,"['Entertainment', 'Books']",['EN'],"Milhares de contos e estórias de leitura rápida e prazerosa, separadas em categorias e gêneros. 

Dá pra ler no ônibus, na sala de espera, na fila do banco, na pausa no trabalho e claro, na hora do cocô!

Além disso, com o cocontos, você publica gratuitamente sua história, conto, piada ou fato real acontecido. Milhares de pessoas poderão ler, chorar, rir... curtir e comentar seu texto, inclusive, no Facebook! 

Os contos mais acessados e curtidos serão premiados* com parte do valor arrecadado com a publicidade da plataforma. Ou seja, se sua estória foi boa e teve muitos acessos, você poderá tirar um troco com ela! 

Categorias já disponíveis:

- Contos curtos
Pequenas estorinhas, criadas pelas mentes mais férteis e divididas em gêneros (comédia, romance, poesia, mistério, terror, etc...). São textos rápidos para ler naquele momento de privacidade

- Fatos reais
Algo que aconteceu com alguém ou com você. Geralmente um fato intrigante, misterioso ou engraçado

- Estórias do WhatsApp
Aquela mensagem enviadas para o grupo errado e que causou por semanas, a vovó que está aprendendo a usar o celular, ... tudo que acontece de curioso e engraçado no zap.

- Contos Longos
Estórias de ficção de quem já é profissional em escrever, mas permanece anônimo. São contos com mais de duas páginas (até o limite de 10).

- Piadinhas
Sabe aquela do Joãozinho que ...

(* Módulo ainda não disponível - implementação prevista para maio/2018)"
5ddd0f935add2aa7a436dffc,1210438430,coffee capital,VERLAGSGRUPPE ES,975007432.0,https://apps.apple.com/us/app/coffee-capital/id1210438430?uo=4,,4+,-1.0,-1.0,0.0,0,2017-03-02T16:58:13Z,2017-03-02T16:58:13Z,0.0,News,"['News', 'Books']","['DA', 'NL', 'EN', 'FR', 'DE', 'IT', 'NB', 'PT', 'RU']","Wer die Welt von Kaffee und seinen Begleitern wie Cappuccino, Macchiatto, Latte Macchiatto, Espresso etc. verstehen will, wer mit to-go seine Umsätze steigern möchte, wer mit to-go-snack(ing) Umsatzsteigerungen realisieren will - der findet mit coffee|capital den direkten Insider. coffee|capital ist Lifestyle- und Avantgarde-Informant, Special Interest Magazin rund um coffee, to-go und to-go-snack. Schwerpunkt von coffee|capital sind die Segmente Coffeeshop, Espressobar, Roaster, OCS, Bakery, Backfactory, Shop, to-go, Gastro und Consumer. Nutzen Sie das Know-How von Profis."
5ddd0f935add2aa7a436dffd,1136750684,coloring abcd game Fun,Khampol Pimsri,1115551347.0,https://apps.apple.com/us/app/coloring-abcd-game-fun/id1136750684?uo=4,,4+,-1.0,-1.0,0.0,0,2016-07-24T04:39:46Z,2017-04-07T21:03:49Z,0.0,Games,"['Games', 'Books', 'Family']",['EN'],"coloring abcd game Coloring Book for  kids. Painting gives lots of fun and is great for kid. Help kids to develop their creativity and Improve their hand-eye coordination.

Bring your favourite colors come painting with this coloring abcd game coloring book! Whether you love reds, blues, greens, pinks, or any other color you can be fun with create a masterpiece by colouring amazing pictures.

Features: 
• Easy to play 
• Choose from the available pictures which one you want to paint. 
• Choose paint colors and choose the desired size
• Paint the picture selected by visionary.
• Show your wonderful images to all your family and see their reaction. 
• Choose another image and have fun trying your skills at creating a new masterpiece.

Happy and fun with coloring abcd game."
5ddd0f935add2aa7a436dffe,1262420095,com.dosatic.SalesiansBooks,Dosatic S.L.,930525705.0,https://apps.apple.com/us/app/com-dosatic-salesiansbooks/id1262420095?uo=4,http://www.dosatic.com,4+,-1.0,-1.0,0.0,0,2017-07-24T17:37:42Z,2019-11-13T00:02:31Z,0.0,Book,"['Books', 'Lifestyle']","['EN', 'FR', 'IT', 'PL', 'PT', 'ES']","Aplicación que contiene documentos Salesianos útiles de cara al día a día de los hermanos Salesianos.

En esta primera versión existen algunos documentos y poco a poco se irán añadiendo nuevos documentos."
5ddd0f935add2aa7a436dfff,1014370177,comico การ์ตูนและนิยายออนไลน์,NHN (Thailand) Ltd.,998815609.0,https://apps.apple.com/us/app/comico-%E0%B8%81%E0%B8%B2%E0%B8%A3-%E0%B8%95-%E0%B8%99%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%99-%E0%B8%A2%E0%B8%B2%E0%B8%A2%E0%B8%AD%E0%B8%AD%E0%B8%99%E0%B9%84%E0%B8%A5%E0%B8%99/id1014370177?uo=4,,12+,4.5,44.0,4.5,6,2017-05-05T01:45:11Z,2019-10-08T07:09:53Z,0.0,Book,"['Books', 'Entertainment']",['EN'],"แหล่งรวมการ์ตูนสุดฮิตหลากหลายสไตล์รวมกว่า 800 เรื่อง! มาพร้อมกับยอดดาวน์โหลดทะลุสูงถึง 28 ล้านทั่วโลก! ที่นี่ที่เดียวที่แอพพลิเคชัน “comico”
 
พบกับฟังก์ชันสุดพิเศษใช้งานง่าย!
  - อ่านง่ายอ่านมันส์ไม่มีสะดุดแค่สไลด์หน้าจอขึ้น-ลง
  - มีชั้นหนังสือส่วนตัวเพื่อดาวน์โหลดเก็บไว้อ่านแบบออฟไลน์
  - กดติดตามเรื่องที่ชอบแล้วรอรับข้อความแจ้งเตือนเมื่อมีอัพเดตตอนใหม่
  - ค้นหาสะดวกแบ่งหมวดหมู่ชัดเจนทั้งเรื่องดังอยากแนะนำ เรื่องที่มาใหม่ เรื่องที่จบแล้ว และเรื่องที่อัพ

ตอนใหม่
  - HashTags แบ่งการ์ตูนหลากหลายประเภท ตอบโจทย์ทุกเพศทุกวัย
 
ชอบแนวไหนเรามีครบ!
  > หลากหลายสไตล์... โรแมนซ์, คอมเมดี้, แฟนตาซี, ย้อนยุค, แอ็คชั่น, วาย, ยูริ และอื่นๆอีกมากมาย
  > หลากหลายรูปแบบ... เว็บคอมมิค อีคอมมิค และเว็บโนเวล
  > หลากหลายเชื้อชาติ... ญี่ปุ่น เกาหลี ไต้หวัน จีน และไทย   
 
ความฟินอีกมากมายในแอพ “comico”
  -การ์ตูนเรื่องดังมากมายผลงานถูกลิขสิทธิ์จากต่างประเทศในรูปแบบแปลไทยที่นี่ที่เดียว!
  -ตื่นเต้นกับเรื่องใหม่ที่พร้อมเปิดตัวให้มาลองอ่านกันทุกสัปดาห์!  
  -มีกิจกรรมสนุกๆ ให้ร่วมเล่นตลอดเพื่อรับ Reward Coin ไปอ่านฟรี!
  - เข้าแอพ ""เช็กชื่อ"" ทุกวันได้ Reward Coin ไปอ่านฟรีทุกวัน!
  *ให้บริการทั้งแบบอ่านฟรีเช่าอ่านและซื้ออ่าน
 
ติดตามข่าวสารได้ที่
Website : www.comico.in.th 
Facebook : https://www.facebook.com/comicoTH/ 
Twitter : https://twitter.com/comicoTH 
Instagram : https://www.instagram.com/comico_th/  
 
ติดต่อสอบถาม comicoth@nhnent.com (เวลาทำการ 08.00-17.00 น.)"
5ddd0f935add2aa7a436e000,1344688620,comicspace | コミックスペース,comicspace inc.,1482910681.0,https://apps.apple.com/us/app/comicspace-%E3%82%B3%E3%83%9F%E3%83%83%E3%82%AF%E3%82%B9%E3%83%9A%E3%83%BC%E3%82%B9/id1344688620?uo=4,https://twitter.com/comicspacejp,17+,-1.0,-1.0,0.0,0,2018-02-27T03:59:40Z,2019-06-03T14:24:25Z,0.0,Entertainment,"['Entertainment', 'Books']",['JA'],"【読みたいマンガがみつかる、マンガ口コミ情報サービス！】

マンガ読もう！と思ったら「comicspace」！

●次は何を読もうかな？ 迷ったらまずはこのアプリをチェック！
マンガ好きによるリアルなクチコミ・レビューや、関連記事が集まってるから、おもしろいマンガを外しません！

●自分が読みたい、読んだマンガは、カンタン・スムーズにメモしましょう！
最近オススメのマンガは？って話、食事や飲み会の時によくやりますよね。
でも肝心のタイトルが出てこないことも多いのでは？
そんなときはこのアプリを開いて！ チェックしたマンガをいつでも確認できますよ！

●友だちと一緒に使えば、マンガ仲間がチェックしている作品がひと目でわかります！
もちろんこのアプリから始まる、気の合うレビュアーとの新しい交流もありですよね！

●使えば使うほど、あなたの好みにぴったりのマンガをレコメンド！ マンガ選びが更に楽しくなります！

●トレンドの作品を知りたい！ そんな時はオススメリストやランキング、ニュースでみんなが注目しているマンガをチェックしましょう！

●気になる新刊を見逃さない！ チェックしたマンガはプッシュ通知で新刊情報をお届け！

●たくさんの作品に試し読みがついているので、どんな内容なのかチラ見もできちゃいます！

●20万件を越える国内最大級のマンガデータベース！
これまでの読書管理サービスのように自分で登録していく手間とはもうおさらばです！


【「読みたい」マンガはすぐにチェック！】


・気になるマンガは「読みたい」を押してメモしておきましょう！
本屋でもう買い忘れをしない、スマートなマンガライフ！


【「読んだ」マンガもささっとチェック！】


・読んだマンガは気持ちが高ぶってる間に「読んだ！」を押して記録しておきましょう！
あなたが感じた作品への思いをレビューに書いて、点数を登録！ 友だちと語りあいましょう！


・もちろん読んだ巻数も登録できます！ 新刊が出たら通知が届くので、発売日を逃しません！


【Facebook／Twitterと連携できる！ 友だちと気軽につながれるレビューコミュニティ！】


・Facebook／Twitterの友だちと好きなマンガの情報共有ができます！
このマンガが好きだなんて気が合うな！ 趣味が近い人のレビューって参考になりますよね！ 


・気に入ったレビューには「いいね！」しましょう！ あなたも良いレビューを書けば「いいね！」されるかも！
マンガ仲間との交流をこのアプリで楽しみましょう！


【20万件を超えるデータベースから高速検索！】


・comicspaceには国内最大級の作品数が登録されています！ その数、20万件以上！
それでも飽き足らず運営スタッフは日々更新・修正作業を進めています・・・！
これ入れてよって作品や、これは間違えてるよって作品は連絡ください！ すみません！ すぐに登録します！


・最近発売された新刊や、これから発売される新刊もまとめて一覧で確認できますよ！


【トレンド作品のニュース情報もお届け！】


・マンガにまつわる旬なニュースや貴重な情報をお届けする、マンガ情報Webメディア『コミスペ！』の記事もアプリ内で読むことができます！
マンガ家へのインタビューやテーマに沿ったまとめなど、新しいマンガと出会える機会が広がります！
記事内で気になった作品は「読みたい！」を押して、メモしておきましょう！ 

・現在、連携メディアもどんどん追加中！今後、アプリ内から様々なニュース記事をチェックできるようになります！


【もっと詳しい情報を知りたい！ すぐに作品を買いたい！】


・たくさんの作品に試し読みがついてます！どんな内容なのかチラ見しちゃいましょう！

・作品ごとに様々なメディアの関連記事が紐付いているので、関係する色んな情報をキャッチアップできます！

・好きな作品の詳細をもっともっと知りたいんだ・・・！そんな時は作品情報ページからWikipediaにジャンプしてトリビアをキャッチしましょう！

・各作品からリンクされているAmazonページで、気になるマンガもさくっと購入できます！"
5ddd0f935add2aa7a436e001,855282563,comiXology - Comics & Manga,comiXology,297414946.0,https://apps.apple.com/us/app/comixology-comics-manga/id855282563?uo=4,https://www.comixology.com/,17+,2.5,5429.0,3.0,205,2014-04-27T02:25:39Z,2019-04-22T15:18:01Z,0.0,Book,"['Books', 'Entertainment']","['EN', 'FR']","Are you ready to explore over 100,000 digital comics, graphic novels and manga from Marvel, DC, Image, and more? By downloading the comiXology app you will get instant access to your purchased titles from comiXology on all your devices. 

Whether this is your first experience with comics or you’ve been a fan for years, get ready, because comiXology is going to change the way you explore the world of super heroes, sci-fi, crime noir, horror, and more!

Here’s just a small peek at what makes us your digital comics hub:

ComiXology Unlimited (CU) is a new subscription service that allows fans to read thousands of comics, graphic novels and manga, like Civil War, Guardians of the Galaxy: Cosmic Avengers, Ms. Marvel: No Normal, The Walking Dead, Attack on Titan, Hellboy, Adventure Time, Peanuts, Buffy the Vampire Slayer, Lumberjanes, Saga, Transformers. These are just a few of the great titles from Marvel, Image Comics, Dark Horse Comics, IDW Publishing, BOOM! Studios, Dynamite Entertainment, Kodansha Comics, Oni Press, Valiant Entertainment, Archie Comics, Fantagraphics Books, Humanoids, and so many more than we can name in this limited space. 


ComiXology Unlimited comes with a 7-day free preview and is currently only available to US-based customers.

- You can read all of your purchased comiXology books on all your devices. Every. Single. One. 
- Going off the grid? ComiXology has offline reading so your books will always be with you.
- Guided View! Experience comics in a whole new way with our cinematic and immersive reading options on any device.
- Log in with Amazon and read many of your Kindle comic, graphic novel & manga purchases inside of comiXology!
- Create a Wish List of all those books you dream of owning one day. 

Library
ComiXology’s 100,000+ strong comics, graphic novels & manga library includes:

-	Marvel Comics: The Avengers, Ms. Marvel, Iron Man, Deadpool, Daredevil, Jessica Jones, Captain America, Spider-Man, Black Widow, The Hulk, The Fantastic Four, Thor, Wolverine, and more…
-	DC Comics: Batman, Harley Quinn, Justice League, Wonder Woman, Superman, Suicide Squad, The Flash, Arrow, Green Lantern, Batgirl, The Dark Knight, Watchmen, Fables, V for Vendetta, Sandman, iZombie and more…
-	Image Comics: The Walking Dead, Saga, Bitch Planet, Black Science, Spawn, and more…
-	Dark Horse: Hellboy, Buffy the Vampire Slayer, Alien, Fear Agent, The Strain, Avatar: The Last Airbender, B.P.R.D and more…
-	IDW: Teenage Mutant Ninja Turtles , Transformers, Star Trek, Judge Dredd, G.I. Joe, Angel, Ghostbusters, My Little Pony, and more…
-	Manga: Attack on Titan, Naruto, Fairy Tail, All You Need is Kill, One Piece, Dragon Ball, One-Punch Man, and more…
-	Also find Dynamite’s James Bond, Boom! Studios’ Mighty Morphin Power Rangers, Valiant’s Faith, and thousands of great indie titles coming out of comiXology Submit including: Wolves, Leaving Megalopolis, Doc Unknown, Action Bible, Silver, and (you guessed it) many more!

FIND US
-------------------------------
Web: comixology.com
Twitter: @comixology 
Facebook: facebook.com/comixology
Tumblr: http://comixology.tumblr.com"
5ddd0f935add2aa7a436e002,1433771145,cRFC,fei Mo,1176377416.0,https://apps.apple.com/us/app/crfc/id1433771145?uo=4,,4+,-1.0,-1.0,0.0,0,2018-09-14T11:29:10Z,2019-10-09T01:38:30Z,0.99,Reference,"['Reference', 'Books']","['EN', 'ZH', 'ZH']","No need any network connection, with all RFC documents after downloaded. Documents included from RFC1 to the latest RFC8401, as there is much knowledge value, for everyone IT professionals.

【Features】

#Smooth operation, easy to understand, and focused on the reading experience.

#Support full-text searching keyword in current RFC.

#Support searching keyword in all RFC documents index.

#Navigate in multiple RFC opened history like browser.

#Extreme compression unused documents to reduce space.

#Purchase once, read forever. There is no any addition content or function which needs extra cost.

#Support iPad in full scale now.

【Language Explanation】
All documents in cRFC are original English documents. App language support and localization support are only in the UI layer, which don't contain any document translation.

【Copyright】
All RFCs, Internet-Drafts, and associated editorial discussion are covered by the IETF Note Well policy. cRFC reproduced RFC documents under the current IETF rules[RFC 3978]. cRFC was published under [RFC 3978] and [BCP 78].

---

【RFC Brief Introduction】
In information and communications technology, a Request for Comments (RFC) is a type of publication from the technology community. RFCs may come from many bodies including from the Internet Engineering Task Force(IETF), the Internet Research Task Force (IRTF), the Internet Architecture Board (IAB) or from independent authors. RFCs have since become official documents of Internet specifications, communications protocols, procedures, and events."
5ddd0f935add2aa7a436e003,856102301,d-bok,Forlagshuset Vigmostad & Bjørke AS,856102304.0,https://apps.apple.com/us/app/d-bok/id856102301?uo=4,http://www.fagbokforlaget.no/Verk/d-bok,4+,-1.0,-1.0,0.0,0,2014-04-13T08:30:50Z,2017-09-20T07:56:40Z,0.0,Education,"['Education', 'Books']","['EN', 'NB']","App-en benyttes for å kunne lese digitale bøker (d-bøker). I d-bøker blir den tradisjonelle boken kombinert med styrken som ligger teknologien. En d-bok kan være beriket med lyd, video, bildespill, lenker og interaktive oppgaver. Denne d-bok-leseren gir deg i tillegg mulighet til å utheve tekst, gjøre notater, opprette ordbanker, gjøre ordbok-oppslag mot intern ordliste eller eksterne søkemotorer, spille av lyd og video, sette bokmerker m.m. Appen tilbyr enkel navigasjon i d-boken fra innholdsfortegnelsen, ved vanlig bla-funksjon, ved hurtigoppslag til ønsket sidenummer, via minityrbilder av sidene eller ved å bruke bokmerker. Du kan zoome sidene og velge mellom enkel- og dobbeltsidig visning. En d-bok kan leses uten nettilgang, men krever nettilgang ved nedlasting. App-en inneholder din egen bokhylle som holder alle dine titler samlet, og all autentisering og autorisasjon styres via Forlagshuset e-portal."
5ddd0f935add2aa7a436e004,404557523,daar komt aap,Books2download,392539947.0,https://apps.apple.com/us/app/daar-komt-aap/id404557523?uo=4,http://books2download.nl,4+,3.5,6.0,0.0,0,2010-11-26T23:02:40Z,2013-11-18T08:10:25Z,0.0,Book,"['Books', 'Education']",['NL'],"Leesboekje voor de beginnende lezers

Aap houdt van grappen maken en lekker luieren in de zon. Maar Aap heeft geld nodig om te eten en  een huis te kopen. Daarom gaat Aap naar de stad op zoek naar werk. Vol energie stort hij zich van het ene baantje in het andere. 
Waar is Aap goed in? Wat kan Aap? Aap mislukt als kok en kapper, maar gelukkig mag hij Mier helpen in de plantsoenen. Dansend met een hark ontdekt Aap waar hij écht goed in is: gek doen. En hij verdient er ook nog geld mee!

Dit boekje ‘Aap naar de stad’ komt uit het leeskoffertje ‘daar komt aap’ van Uitgeverij Gottmer. In dit koffertje zitten zes leesboekjes van AVI start tot en met AVI E3 en een leuk werkboekje.

• Zelf lezen AVI M3 (na 6 maanden leesonderwijs) of voorlezen vanaf 4 jaar.

• De tekst is van Rian Visser, schrijfster van meer dan 50 kinderboeken, waaronder de leeskoffertjes ‘hier is pier’, ‘daar komt aap’ en ‘haan, kip en hoen’. Rian Visser schrijft ook voor Sesamstraat en voor educatieve uitgevers. 

• Grappige illustraties van Heleen Brulot.

• Met deze leesboekjes vol humor ontdekken beginnende lezers hoe leuk lezen kan zijn."
